
Page: 5/15 | Game: 44/150 | Kept Games: 1\44 | Game Took: 00:00:00 | Page: Took: 00:00:06 | Total Elapsed: 00:00:55
Page: 5/15 | Game: 45/150 | Kept Games: 1\45 | Game Took: 00:00:00 | Page: Took: 00:00:07 | Total Elapsed: 00:00:55
Page: 5/15 | Game: 46/150 | Kept Games: 1\46 | Game Took: 00:00:00 | Page: Took: 00:00:07 | Total Elapsed: 00:00:56
Page: 5/15 | Game: 47/150 | Kept Games: 1\47 | Game Took: 00:00:00 | Page: Took: 00:00:08 | Total Elapsed: 00:00:57
Page: 5/15 | Game: 48/150 | Kept Games: 1\48 | Game Took: 00:00:00 | Page: Took: 00:00:09 | Total Elapsed: 00:00:58
Page: 5/15 | Game: 49/150 | Kept Games: 1\49 | Game Took: 00:00:00 | Page: Took: 00:00:10 | Total Elapsed: 00:00:59
Page: 5/15 | Game: 50/150 | Kept Games: 1\50 | Game Took: 00:00:00 | Page: Took: 00:00:11 | Total Elapsed: 00:01:00
Page: 6/15 | Game: 51/150 | Kept Games: 1\51 | Game Took: 00:00:00 | Page: Took: 00:00:03 | Total Elapsed: 00:01:03
Page: 6/15 | Game: 52/150 | Kept Games: 1\52 | Game Took: 00:00:00 | Page: Took: 00:00:04 | Total Elapsed: 00:01:04
Page: 6/15 | Game: 53/150 | Kept Games: 1\53 | Game Took: 00:00:00 | Page: Took: 00:00:05 | Total Elapsed: 00:01:05
Page: 6/15 | Game: 54/150 | Kept Games: 1\54 | Game Took: 00:00:00 | Page: Took: 00:00:06 | Total Elapsed: 00:01:06
Page: 6/15 | Game: 55/150 | Kept Games: 2\55 | Game Took: 00:00:02 | Page: Took: 00:00:08 | Total Elapsed: 00:01:08
Page: 6/15 | Game: 56/150 | Kept Games: 2\56 | Game Took: 00:00:00 | Page: Took: 00:00:08 | Total Elapsed: 00:01:08
Page: 6/15 | Game: 57/150 | Kept Games: 2\57 | Game Took: 00:00:00 | Page: Took: 00:00:09 | Total Elapsed: 00:01:09
Page: 6/15 | Game: 58/150 | Kept Games: 2\58 | Game Took: 00:00:00 | Page: Took: 00:00:10 | Total Elapsed: 00:01:10
Page: 6/15 | Game: 59/150 | Kept Games: 2\59 | Game Took: 00:00:00 | Page: Took: 00:00:11 | Total Elapsed: 00:01:11
Page: 6/15 | Game: 60/150 | Kept Games: 2\60 | Game Took: 00:00:00 | Page: Took: 00:00:11 | Total Elapsed: 00:01:11
Page: 7/15 | Game: 61/150 | Kept Games: 2\61 | Game Took: 00:00:00 | Page: Took: 00:00:04 | Total Elapsed: 00:01:16
Page: 7/15 | Game: 62/150 | Kept Games: 2\62 | Game Took: 00:00:00 | Page: Took: 00:00:04 | Total Elapsed: 00:01:16
Page: 7/15 | Game: 63/150 | Kept Games: 2\63 | Game Took: 00:00:00 | Page: Took: 00:00:05 | Total Elapsed: 00:01:17
Page: 7/15 | Game: 64/150 | Kept Games: 2\64 | Game Took: 00:00:00 | Page: Took: 00:00:06 | Total Elapsed: 00:01:18
Page: 7/15 | Game: 65/150 | Kept Games: 2\65 | Game Took: 00:00:00 | Page: Took: 00:00:07 | Total Elapsed: 00:01:19
Page: 7/15 | Game: 66/150 | Kept Games: 2\66 | Game Took: 00:00:00 | Page: Took: 00:00:08 | Total Elapsed: 00:01:20
Page: 7/15 | Game: 67/150 | Kept Games: 2\67 | Game Took: 00:00:00 | Page: Took: 00:00:08 | Total Elapsed: 00:01:20
Page: 7/15 | Game: 68/150 | Kept Games: 2\68 | Game Took: 00:00:00 | Page: Took: 00:00:09 | Total Elapsed: 00:01:21
Page: 7/15 | Game: 69/150 | Kept Games: 2\69 | Game Took: 00:00:00 | Page: Took: 00:00:10 | Total Elapsed: 00:01:22
Page: 7/15 | Game: 70/150 | Kept Games: 3\70 | Game Took: 00:00:01 | Page: Took: 00:00:12 | Total Elapsed: 00:01:24
Page: 8/15 | Game: 71/150 | Kept Games: 3\71 | Game Took: 00:00:00 | Page: Took: 00:00:04 | Total Elapsed: 00:01:28
Page: 8/15 | Game: 72/150 | Kept Games: 3\72 | Game Took: 00:00:01 | Page: Took: 00:00:05 | Total Elapsed: 00:01:29
Page: 8/15 | Game: 73/150 | Kept Games: 3\73 | Game Took: 00:00:00 | Page: Took: 00:00:06 | Total Elapsed: 00:01:30
Page: 8/15 | Game: 74/150 | Kept Games: 3\74 | Game Took: 00:00:00 | Page: Took: 00:00:06 | Total Elapsed: 00:01:31
Page: 8/15 | Game: 75/150 | Kept Games: 4\75 | Game Took: 00:00:01 | Page: Took: 00:00:08 | Total Elapsed: 00:01:33
Page: 8/15 | Game: 76/150 | Kept Games: 5\76 | Game Took: 00:00:01 | Page: Took: 00:00:10 | Total Elapsed: 00:01:34
Page: 8/15 | Game: 77/150 | Kept Games: 5\77 | Game Took: 00:00:00 | Page: Took: 00:00:11 | Total Elapsed: 00:01:35
Page: 8/15 | Game: 78/150 | Kept Games: 5\78 | Game Took: 00:00:00 | Page: Took: 00:00:12 | Total Elapsed: 00:01:36
Page: 8/15 | Game: 79/150 | Kept Games: 5\79 | Game Took: 00:00:00 | Page: Took: 00:00:12 | Total Elapsed: 00:01:37
Page: 8/15 | Game: 80/150 | Kept Games: 5\80 | Game Took: 00:00:00 | Page: Took: 00:00:13 | Total Elapsed: 00:01:38
Page: 9/15 | Game: 81/150 | Kept Games: 6\81 | Game Took: 00:00:02 | Page: Took: 00:00:05 | Total Elapsed: 00:01:43
Page: 9/15 | Game: 82/150 | Kept Games: 6\82 | Game Took: 00:00:00 | Page: Took: 00:00:06 | Total Elapsed: 00:01:44
Page: 9/15 | Game: 83/150 | Kept Games: 7\83 | Game Took: 00:00:01 | Page: Took: 00:00:07 | Total Elapsed: 00:01:45
Page: 9/15 | Game: 84/150 | Kept Games: 7\84 | Game Took: 00:00:00 | Page: Took: 00:00:08 | Total Elapsed: 00:01:46
Page: 9/15 | Game: 85/150 | Kept Games: 7\85 | Game Took: 00:00:00 | Page: Took: 00:00:09 | Total Elapsed: 00:01:47
